domain,season,metric,comparison,units,omitted_model,full_mean,leave_one_out_mean,full_sign,leave_one_out_sign,sign_changed,model_count
original_box,SON,pr_mean,G6solar - G6sulfur,mm/day,MPI-ESM1-2-LR,0.0789554,0.0699014,1,1,False,3
original_box,SON,pr_mean,G6solar - G6sulfur,mm/day,UKESM1-0-LL,0.0789554,0.0420284,1,1,False,3
original_box,SON,pr_mean,G6solar - SSP5-8.5,mm/day,CNRM-ESM2-1,-0.2340868,-0.2355542,-1,-1,False,3
original_box,SON,pr_mean,G6solar - SSP5-8.5,mm/day,IPSL-CM6A-LR,-0.2340868,-0.2156443,-1,-1,False,3
original_box,SON,pr_mean,G6solar - SSP5-8.5,mm/day,MPI-ESM1-2-LR,-0.2340868,-0.2297037,-1,-1,False,3
original_box,SON,pr_mean,G6solar - SSP5-8.5,mm/day,UKESM1-0-LL,-0.2340868,-0.2554452,-1,-1,False,3
original_box,SON,pr_mean,G6sulfur - SSP5-8.5,mm/day,CNRM-ESM2-1,-0.3130422,-0.3481919,-1,-1,False,3
original_box,SON,pr_mean,G6sulfur - SSP5-8.5,mm/day,IPSL-CM6A-LR,-0.3130422,-0.3068983,-1,-1,False,3
original_box,SON,pr_mean,G6sulfur - SSP5-8.5,mm/day,MPI-ESM1-2-LR,-0.3130422,-0.2996051,-1,-1,False,3
original_box,SON,pr_mean,G6sulfur - SSP5-8.5,mm/day,UKESM1-0-LL,-0.3130422,-0.2974736,-1,-1,False,3
original_box,SON,tasmax_mean,G6solar - G6sulfur,degC,CNRM-ESM2-1,-0.3033228,-0.3810041,-1,-1,False,3
original_box,SON,tasmax_mean,G6solar - G6sulfur,degC,IPSL-CM6A-LR,-0.3033228,-0.2819469,-1,-1,False,3
original_box,SON,tasmax_mean,G6solar - G6sulfur,degC,MPI-ESM1-2-LR,-0.3033228,-0.2371752,-1,-1,False,3
original_box,SON,tasmax_mean,G6solar - G6sulfur,degC,UKESM1-0-LL,-0.3033228,-0.3131651,-1,-1,False,3
original_box,SON,tasmax_mean,G6solar - SSP5-8.5,degC,CNRM-ESM2-1,-2.0342496,-2.2229646,-1,-1,False,3
original_box,SON,tasmax_mean,G6solar - SSP5-8.5,degC,IPSL-CM6A-LR,-2.0342496,-2.0168549,-1,-1,False,3
original_box,SON,tasmax_mean,G6solar - SSP5-8.5,degC,MPI-ESM1-2-LR,-2.0342496,-2.1026442,-1,-1,False,3
original_box,SON,tasmax_mean,G6solar - SSP5-8.5,degC,UKESM1-0-LL,-2.0342496,-1.7945349,-1,-1,False,3
original_box,SON,tasmax_mean,G6sulfur - SSP5-8.5,degC,CNRM-ESM2-1,-1.7309268,-1.8419605,-1,-1,False,3
original_box,SON,tasmax_mean,G6sulfur - SSP5-8.5,degC,IPSL-CM6A-LR,-1.7309268,-1.7349080,-1,-1,False,3
original_box,SON,tasmax_mean,G6sulfur - SSP5-8.5,degC,MPI-ESM1-2-LR,-1.7309268,-1.8654690,-1,-1,False,3
original_box,SON,tasmax_mean,G6sulfur - SSP5-8.5,degC,UKESM1-0-LL,-1.7309268,-1.4813698,-1,-1,False,3
southeast_land,ANN,pr_mean,G6solar - G6sulfur,mm/day,CNRM-ESM2-1,0.0168975,0.0078198,1,1,False,3
southeast_land,ANN,pr_mean,G6solar - G6sulfur,mm/day,IPSL-CM6A-LR,0.0168975,0.0328659,1,1,False,3
southeast_land,ANN,pr_mean,G6solar - G6sulfur,mm/day,MPI-ESM1-2-LR,0.0168975,0.0020173,1,1,False,3
southeast_land,ANN,pr_mean,G6solar - G6sulfur,mm/day,UKESM1-0-LL,0.0168975,0.0248870,1,1,False,3
southeast_land,ANN,pr_mean,G6solar - SSP5-8.5,mm/day,CNRM-ESM2-1,-0.0923438,-0.1204997,-1,-1,False,3
southeast_land,ANN,pr_mean,G6solar - SSP5-8.5,mm/day,IPSL-CM6A-LR,-0.0923438,-0.0730502,-1,-1,False,3
southeast_land,ANN,pr_mean,G6solar - SSP5-8.5,mm/day,MPI-ESM1-2-LR,-0.0923438,-0.1213155,-1,-1,False,3
southeast_land,ANN,pr_mean,G6solar - SSP5-8.5,mm/day,UKESM1-0-LL,-0.0923438,-0.0545097,-1,-1,False,3
southeast_land,ANN,pr_mean,G6sulfur - SSP5-8.5,mm/day,CNRM-ESM2-1,-0.1092413,-0.1283194,-1,-1,False,3
southeast_land,ANN,pr_mean,G6sulfur - SSP5-8.5,mm/day,IPSL-CM6A-LR,-0.1092413,-0.1059161,-1,-1,False,3
southeast_land,ANN,pr_mean,G6sulfur - SSP5-8.5,mm/day,MPI-ESM1-2-LR,-0.1092413,-0.1233328,-1,-1,False,3
southeast_land,ANN,pr_mean,G6sulfur - SSP5-8.5,mm/day,UKESM1-0-LL,-0.1092413,-0.0793967,-1,-1,False,3
southeast_land,ANN,tasmax_mean,G6solar - G6sulfur,degC,CNRM-ESM2-1,-0.4098575,-0.5353639,-1,-1,False,3
southeast_land,ANN,tasmax_mean,G6solar - G6sulfur,degC,IPSL-CM6A-LR,-0.4098575,-0.4047404,-1,-1,False,3
southeast_land,ANN,tasmax_mean,G6solar - G6sulfur,degC,MPI-ESM1-2-LR,-0.4098575,-0.2083938,-1,-1,False,3
southeast_land,ANN,tasmax_mean,G6solar - G6sulfur,degC,UKESM1-0-LL,-0.4098575,-0.4909319,-1,-1,False,3
southeast_land,ANN,tasmax_mean,G6solar - SSP5-8.5,degC,CNRM-ESM2-1,-2.1376360,-2.3032346,-1,-1,False,3
southeast_land,ANN,tasmax_mean,G6solar - SSP5-8.5,degC,IPSL-CM6A-LR,-2.1376360,-2.0867318,-1,-1,False,3
southeast_land,ANN,tasmax_mean,G6solar - SSP5-8.5,degC,MPI-ESM1-2-LR,-2.1376360,-2.2259323,-1,-1,False,3
southeast_land,ANN,tasmax_mean,G6solar - SSP5-8.5,degC,UKESM1-0-LL,-2.1376360,-1.9346453,-1,-1,False,3
southeast_land,ANN,tasmax_mean,G6sulfur - SSP5-8.5,degC,CNRM-ESM2-1,-1.7277785,-1.7678706,-1,-1,False,3
southeast_land,ANN,tasmax_mean,G6sulfur - SSP5-8.5,degC,IPSL-CM6A-LR,-1.7277785,-1.6819914,-1,-1,False,3
southeast_land,ANN,tasmax_mean,G6sulfur - SSP5-8.5,degC,MPI-ESM1-2-LR,-1.7277785,-2.0175385,-1,-1,False,3
southeast_land,ANN,tasmax_mean,G6sulfur - SSP5-8.5,degC,UKESM1-0-LL,-1.7277785,-1.4437134,-1,-1,False,3
southeast_land,DJF,pr_mean,G6solar - G6sulfur,mm/day,CNRM-ESM2-1,-0.0158151,-0.0320144,-1,-1,False,3
southeast_land,DJF,pr_mean,G6solar - G6sulfur,mm/day,IPSL-CM6A-LR,-0.0158151,0.0492994,-1,1,True,3
southeast_land,DJF,pr_mean,G6solar - G6sulfur,mm/day,MPI-ESM1-2-LR,-0.0158151,-0.0637239,-1,-1,False,3
southeast_land,DJF,pr_mean,G6solar - G6sulfur,mm/day,UKESM1-0-LL,-0.0158151,-0.0168214,-1,-1,False,3
southeast_land,DJF,pr_mean,G6solar - SSP5-8.5,mm/day,CNRM-ESM2-1,-0.1333810,-0.2174064,-1,-1,False,3
southeast_land,DJF,pr_mean,G6solar - SSP5-8.5,mm/day,IPSL-CM6A-LR,-0.1333810,-0.0326699,-1,-1,False,3
southeast_land,DJF,pr_mean,G6solar - SSP5-8.5,mm/day,MPI-ESM1-2-LR,-0.1333810,-0.1710708,-1,-1,False,3
southeast_land,DJF,pr_mean,G6solar - SSP5-8.5,mm/day,UKESM1-0-LL,-0.1333810,-0.1123772,-1,-1,False,3
southeast_land,DJF,pr_mean,G6sulfur - SSP5-8.5,mm/day,CNRM-ESM2-1,-0.1175660,-0.1853920,-1,-1,False,3
southeast_land,DJF,pr_mean,G6sulfur - SSP5-8.5,mm/day,IPSL-CM6A-LR,-0.1175660,-0.0819692,-1,-1,False,3
southeast_land,DJF,pr_mean,G6sulfur - SSP5-8.5,mm/day,MPI-ESM1-2-LR,-0.1175660,-0.1073469,-1,-1,False,3
southeast_land,DJF,pr_mean,G6sulfur - SSP5-8.5,mm/day,UKESM1-0-LL,-0.1175660,-0.0955557,-1,-1,False,3
southeast_land,DJF,tasmax_mean,G6solar - G6sulfur,degC,CNRM-ESM2-1,-0.7120776,-0.9703178,-1,-1,False,3
southeast_land,DJF,tasmax_mean,G6solar - G6sulfur,degC,IPSL-CM6A-LR,-0.7120776,-0.7698965,-1,-1,False,3
southeast_land,DJF,tasmax_mean,G6solar - G6sulfur,degC,MPI-ESM1-2-LR,-0.7120776,-0.2600958,-1,-1,False,3
southeast_land,DJF,tasmax_mean,G6solar - G6sulfur,degC,UKESM1-0-LL,-0.7120776,-0.8480002,-1,-1,False,3
southeast_land,DJF,tasmax_mean,G6solar - SSP5-8.5,degC,CNRM-ESM2-1,-1.7722991,-1.8757114,-1,-1,False,3
southeast_land,DJF,tasmax_mean,G6solar - SSP5-8.5,degC,IPSL-CM6A-LR,-1.7722991,-1.6515457,-1,-1,False,3
southeast_land,DJF,tasmax_mean,G6solar - SSP5-8.5,degC,MPI-ESM1-2-LR,-1.7722991,-1.9758436,-1,-1,False,3
southeast_land,DJF,tasmax_mean,G6solar - SSP5-8.5,degC,UKESM1-0-LL,-1.7722991,-1.5860956,-1,-1,False,3
southeast_land,DJF,tasmax_mean,G6sulfur - SSP5-8.5,degC,CNRM-ESM2-1,-1.0602215,-0.9053936,-1,-1,False,3
southeast_land,DJF,tasmax_mean,G6sulfur - SSP5-8.5,degC,IPSL-CM6A-LR,-1.0602215,-0.8816492,-1,-1,False,3
southeast_land,DJF,tasmax_mean,G6sulfur - SSP5-8.5,degC,MPI-ESM1-2-LR,-1.0602215,-1.7157479,-1,-1,False,3
southeast_land,DJF,tasmax_mean,G6sulfur - SSP5-8.5,degC,UKESM1-0-LL,-1.0602215,-0.7380954,-1,-1,False,3
southeast_land,JJA,pr_mean,G6solar - G6sulfur,mm/day,CNRM-ESM2-1,0.1086756,0.0748706,1,1,False,3
southeast_land,JJA,pr_mean,G6solar - G6sulfur,mm/day,IPSL-CM6A-LR,0.1086756,0.0265840,1,1,False,3
southeast_land,JJA,pr_mean,G6solar - G6sulfur,mm/day,MPI-ESM1-2-LR,0.1086756,0.1916351,1,1,False,3
southeast_land,JJA,pr_mean,G6solar - G6sulfur,mm/day,UKESM1-0-LL,0.1086756,0.1416127,1,1,False,3
southeast_land,JJA,pr_mean,G6solar - SSP5-8.5,mm/day,CNRM-ESM2-1,0.0654828,0.1193800,1,1,False,3
southeast_land,JJA,pr_mean,G6solar - SSP5-8.5,mm/day,IPSL-CM6A-LR,0.0654828,0.0452737,1,1,False,3
southeast_land,JJA,pr_mean,G6solar - SSP5-8.5,mm/day,MPI-ESM1-2-LR,0.0654828,0.0598784,1,1,False,3
southeast_land,JJA,pr_mean,G6solar - SSP5-8.5,mm/day,UKESM1-0-LL,0.0654828,0.0373993,1,1,False,3
southeast_land,JJA,pr_mean,G6sulfur - SSP5-8.5,mm/day,CNRM-ESM2-1,-0.0431928,0.0445094,-1,1,True,3
southeast_land,JJA,pr_mean,G6sulfur - SSP5-8.5,mm/day,IPSL-CM6A-LR,-0.0431928,0.0186898,-1,1,True,3
southeast_land,JJA,pr_mean,G6sulfur - SSP5-8.5,mm/day,MPI-ESM1-2-LR,-0.0431928,-0.1317568,-1,-1,False,3
southeast_land,JJA,pr_mean,G6sulfur - SSP5-8.5,mm/day,UKESM1-0-LL,-0.0431928,-0.1042134,-1,-1,False,3
southeast_land,JJA,tasmax_mean,G6solar - G6sulfur,degC,CNRM-ESM2-1,-0.3744556,-0.3731184,-1,-1,False,3
southeast_land,JJA,tasmax_mean,G6solar - G6sulfur,degC,IPSL-CM6A-LR,-0.3744556,-0.3547622,-1,-1,False,3
southeast_land,JJA,tasmax_mean,G6solar - G6sulfur,degC,MPI-ESM1-2-LR,-0.3744556,-0.3502667,-1,-1,False,3
southeast_land,JJA,tasmax_mean,G6solar - G6sulfur,degC,UKESM1-0-LL,-0.3744556,-0.4196749,-1,-1,False,3
southeast_land,JJA,tasmax_mean,G6solar - SSP5-8.5,degC,CNRM-ESM2-1,-2.4325927,-2.6382836,-1,-1,False,3
southeast_land,JJA,tasmax_mean,G6solar - SSP5-8.5,degC,IPSL-CM6A-LR,-2.4325927,-2.4175160,-1,-1,False,3
southeast_land,JJA,tasmax_mean,G6solar - SSP5-8.5,degC,MPI-ESM1-2-LR,-2.4325927,-2.5159094,-1,-1,False,3
southeast_land,JJA,tasmax_mean,G6solar - SSP5-8.5,degC,UKESM1-0-LL,-2.4325927,-2.1586620,-1,-1,False,3
southeast_land,JJA,tasmax_mean,G6sulfur - SSP5-8.5,degC,CNRM-ESM2-1,-2.0581372,-2.2651652,-1,-1,False,3
southeast_land,JJA,tasmax_mean,G6sulfur - SSP5-8.5,degC,IPSL-CM6A-LR,-2.0581372,-2.0627537,-1,-1,False,3
southeast_land,JJA,tasmax_mean,G6sulfur - SSP5-8.5,degC,MPI-ESM1-2-LR,-2.0581372,-2.1656426,-1,-1,False,3
southeast_land,JJA,tasmax_mean,G6sulfur - SSP5-8.5,degC,UKESM1-0-LL,-2.0581372,-1.7389870,-1,-1,False,3
southeast_land,MAM,pr_mean,G6solar - G6sulfur,mm/day,CNRM-ESM2-1,-0.0893900,-0.0991582,-1,-1,False,3
southeast_land,MAM,pr_mean,G6solar - G6sulfur,mm/day,IPSL-CM6A-LR,-0.0893900,-0.0614758,-1,-1,False,3
southeast_land,MAM,pr_mean,G6solar - G6sulfur,mm/day,MPI-ESM1-2-LR,-0.0893900,-0.1530363,-1,-1,False,3
southeast_land,MAM,pr_mean,G6solar - G6sulfur,mm/day,UKESM1-0-LL,-0.0893900,-0.0438897,-1,-1,False,3
southeast_land,MAM,pr_mean,G6solar - SSP5-8.5,mm/day,CNRM-ESM2-1,-0.0579520,-0.0801312,-1,-1,False,3
southeast_land,MAM,pr_mean,G6solar - SSP5-8.5,mm/day,IPSL-CM6A-LR,-0.0579520,-0.0909999,-1,-1,False,3
southeast_land,MAM,pr_mean,G6solar - SSP5-8.5,mm/day,MPI-ESM1-2-LR,-0.0579520,-0.1146435,-1,-1,False,3
southeast_land,MAM,pr_mean,G6solar - SSP5-8.5,mm/day,UKESM1-0-LL,-0.0579520,0.0539667,-1,1,True,3
southeast_land,MAM,pr_mean,G6sulfur - SSP5-8.5,mm/day,CNRM-ESM2-1,0.0314380,0.0190269,1,1,False,3
southeast_land,MAM,pr_mean,G6sulfur - SSP5-8.5,mm/day,IPSL-CM6A-LR,0.0314380,-0.0295242,1,-1,True,3
southeast_land,MAM,pr_mean,G6sulfur - SSP5-8.5,mm/day,MPI-ESM1-2-LR,0.0314380,0.0383928,1,1,False,3
southeast_land,MAM,pr_mean,G6sulfur - SSP5-8.5,mm/day,UKESM1-0-LL,0.0314380,0.0978564,1,1,False,3
southeast_land,MAM,tasmax_mean,G6solar - G6sulfur,degC,CNRM-ESM2-1,-0.2284873,-0.3745463,-1,-1,False,3
southeast_land,MAM,tasmax_mean,G6solar - G6sulfur,degC,IPSL-CM6A-LR,-0.2284873,-0.1798352,-1,-1,False,3
southeast_land,MAM,tasmax_mean,G6solar - G6sulfur,degC,MPI-ESM1-2-LR,-0.2284873,-0.0120786,-1,-1,False,3
southeast_land,MAM,tasmax_mean,G6solar - G6sulfur,degC,UKESM1-0-LL,-0.2284873,-0.3474890,-1,-1,False,3
southeast_land,MAM,tasmax_mean,G6solar - SSP5-8.5,degC,CNRM-ESM2-1,-2.1806535,-2.3339285,-1,-1,False,3
southeast_land,MAM,tasmax_mean,G6solar - SSP5-8.5,degC,IPSL-CM6A-LR,-2.1806535,-2.0729406,-1,-1,False,3
southeast_land,MAM,tasmax_mean,G6solar - SSP5-8.5,degC,MPI-ESM1-2-LR,-2.1806535,-2.2116383,-1,-1,False,3
southeast_land,MAM,tasmax_mean,G6solar - SSP5-8.5,degC,UKESM1-0-LL,-2.1806535,-2.1041065,-1,-1,False,3
southeast_land,MAM,tasmax_mean,G6sulfur - SSP5-8.5,degC,CNRM-ESM2-1,-1.9521662,-1.9593822,-1,-1,False,3
southeast_land,MAM,tasmax_mean,G6sulfur - SSP5-8.5,degC,IPSL-CM6A-LR,-1.9521662,-1.8931055,-1,-1,False,3
southeast_land,MAM,tasmax_mean,G6sulfur - SSP5-8.5,degC,MPI-ESM1-2-LR,-1.9521662,-2.1995597,-1,-1,False,3
southeast_land,MAM,tasmax_mean,G6sulfur - SSP5-8.5,degC,UKESM1-0-LL,-1.9521662,-1.7566175,-1,-1,False,3
southeast_land,SON,pr_mean,G6solar - G6sulfur,mm/day,CNRM-ESM2-1,0.0462865,0.0666823,1,1,False,3
southeast_land,SON,pr_mean,G6solar - G6sulfur,mm/day,IPSL-CM6A-LR,0.0462865,0.1058160,1,1,False,3
southeast_land,SON,pr_mean,G6solar - G6sulfur,mm/day,MPI-ESM1-2-LR,0.0462865,0.0108788,1,1,False,3
southeast_land,SON,pr_mean,G6solar - G6sulfur,mm/day,UKESM1-0-LL,0.0462865,0.0017691,1,1,False,3
southeast_land,SON,pr_mean,G6solar - SSP5-8.5,mm/day,CNRM-ESM2-1,-0.2635342,-0.3303486,-1,-1,False,3
southeast_land,SON,pr_mean,G6solar - SSP5-8.5,mm/day,IPSL-CM6A-LR,-0.2635342,-0.2230357,-1,-1,False,3
southeast_land,SON,pr_mean,G6solar - SSP5-8.5,mm/day,MPI-ESM1-2-LR,-0.2635342,-0.2770335,-1,-1,False,3
southeast_land,SON,pr_mean,G6solar - SSP5-8.5,mm/day,UKESM1-0-LL,-0.2635342,-0.2237190,-1,-1,False,3
southeast_land,SON,pr_mean,G6sulfur - SSP5-8.5,mm/day,CNRM-ESM2-1,-0.3098208,-0.3970309,-1,-1,False,3
southeast_land,SON,pr_mean,G6sulfur - SSP5-8.5,mm/day,IPSL-CM6A-LR,-0.3098208,-0.3288517,-1,-1,False,3
southeast_land,SON,pr_mean,G6sulfur - SSP5-8.5,mm/day,MPI-ESM1-2-LR,-0.3098208,-0.2879124,-1,-1,False,3
southeast_land,SON,pr_mean,G6sulfur - SSP5-8.5,mm/day,UKESM1-0-LL,-0.3098208,-0.2254881,-1,-1,False,3
southeast_land,SON,tasmax_mean,G6solar - G6sulfur,degC,CNRM-ESM2-1,-0.3573582,-0.4578077,-1,-1,False,3
southeast_land,SON,tasmax_mean,G6solar - G6sulfur,degC,IPSL-CM6A-LR,-0.3573582,-0.3456688,-1,-1,False,3
southeast_land,SON,tasmax_mean,G6solar - G6sulfur,degC,MPI-ESM1-2-LR,-0.3573582,-0.2581197,-1,-1,False,3
southeast_land,SON,tasmax_mean,G6solar - G6sulfur,degC,UKESM1-0-LL,-0.3573582,-0.3678366,-1,-1,False,3
southeast_land,SON,tasmax_mean,G6solar - SSP5-8.5,degC,CNRM-ESM2-1,-2.1827498,-2.3949779,-1,-1,False,3
southeast_land,SON,tasmax_mean,G6solar - SSP5-8.5,degC,IPSL-CM6A-LR,-2.1827498,-2.2013190,-1,-1,False,3
southeast_land,SON,tasmax_mean,G6solar - SSP5-8.5,degC,MPI-ESM1-2-LR,-2.1827498,-2.2605981,-1,-1,False,3
southeast_land,SON,tasmax_mean,G6solar - SSP5-8.5,degC,UKESM1-0-LL,-2.1827498,-1.8741042,-1,-1,False,3
southeast_land,SON,tasmax_mean,G6sulfur - SSP5-8.5,degC,CNRM-ESM2-1,-1.8253916,-1.9371702,-1,-1,False,3
southeast_land,SON,tasmax_mean,G6sulfur - SSP5-8.5,degC,IPSL-CM6A-LR,-1.8253916,-1.8556503,-1,-1,False,3
southeast_land,SON,tasmax_mean,G6sulfur - SSP5-8.5,degC,MPI-ESM1-2-LR,-1.8253916,-2.0024784,-1,-1,False,3
southeast_land,SON,tasmax_mean,G6sulfur - SSP5-8.5,degC,UKESM1-0-LL,-1.8253916,-1.5062676,-1,-1,False,3
